PROD_CODE_ID,PGM_ID,MAT_APPR_CODE_FINAL_DATE,MAT_APPR_CODE_FINAL_BY,MAT_APPR_CODE_FINAL_CMNTS,PROP_NAME_MAT_CODE,PROP_NAME_MAT_CODE_DATE,PROP_NAME_MAT_CODE_BY,PROP_NAME_MAT_CODE_CMNTS,CME_APPR_MAT_NAME,CME_APPR_DATE,CME_APPR_BY,CME_APPR_CMNTS,SPEC_DRAFT_POSTED_DATE,SPEC_DRAFT_POSTED_BY,SPEC_DRAFT_POSTED_CMNTS,SPEC_CHNG_CNTRL_DATE,SPEC_CHNG_CNTRL_BY,SPEC_CHNG_CTRL_CMNTS,PROD_CODE_STATUS,PROD_CODE_CURR_STEP_STATUS,CREATED_BY,CREATED_DATE,MODIFIED_BY,MODIFIED_DATE
6201,54970,2018-11-06,77.0,,SOCENTIC,2018-11-06,77.0,,SOCENTIC,2018-11-06,7580.0,,2018-11-06,77.0,spec sent in SIS,,,,S,C,77,2018-11-06 15:34:49,77.0,2018-11-08 10:36:36
6241,55657,2018-11-15,459.0,,REBECKIC,2018-11-13,459.0,,REBECKIC,2018-11-15,7580.0,,2018-11-15,459.0,,,,,S,C,459,2018-11-13 09:42:31,459.0,2018-11-15 08:04:42
6242,56710,2018-11-14,459.0,,GORDONIC,2018-11-13,459.0,,GORDONIC,2018-11-14,7580.0,,2018-11-14,459.0,,,,,S,C,459,2018-11-13 09:45:17,459.0,2018-11-14 09:28:04
6461,46608,2019-02-27,77.0,,WBINWH16,2019-01-17,77.0,,WBINWH16,2019-01-17,7580.0,per Ronda Hinterlong,2019-02-27,77.0,,,,,S,C,77,2019-01-17 09:08:37,77.0,2019-02-27 12:50:42
6601,43418,2019-04-11,7580.0,,JETERAX,2019-04-10,7366.0,,JETERAX,2019-04-10,7366.0,,2019-05-03,7366.0,,,,,S,C,7366,2019-04-10 10:15:49,7366.0,2019-05-03 14:38:02
6681,54016,2019-06-03,4860.0,,NC01QH,2019-06-03,4860.0,,NC01QH,2019-07-17,5520.0,,2019-07-02,4860.0,,2019-07-02,4860.0,,S,C,4860,2019-06-03 14:47:28,5520.0,2019-07-17 14:54:47
6741,43807,2019-06-21,7580.0,per Jeff Hayat,,2019-06-20,7366.0,,,,,,,,,,,,D,P,7366,2019-06-20 12:35:39,7366.0,2019-06-24 08:22:29
7041,37952,2020-01-21,1220.0,,MOPIC,2020-01-21,1220.0,approval already granted need,MOPIC,2020-01-21,522.0,,2020-01-21,1220.0,Signed sep 2019,,,,S,C,1220,2020-01-21 07:26:56,1220.0,2020-01-21 10:02:49
7186,52727,2020-04-21,8300.0,,TC28CX,2020-04-21,8300.0,,TC28CX,2020-04-22,522.0,,,,,2020-04-22,8300.0,,S,C,8300,2020-04-21 11:34:13,8300.0,2020-04-22 05:58:45
7281,74103,2020-07-29,7580.0,per Heyen,WBINWH20,2020-07-28,459.0,,WBINWH20,2020-07-29,7580.0,per Heyen,2020-07-30,459.0,,,,,S,C,459,2020-07-28 05:15:55,459.0,2020-07-30 02:53:30
7461,80377,2020-11-05,7580.0,per Martter,FN2150,2020-11-04,580.0,,FN2150,2020-11-05,7580.0,per Martter,,,,,,,S,C,580,2020-11-04 16:35:23,580.0,2020-12-02 10:33:18
7521,63099,2020-12-04,34.0,,TV27CN,2020-12-04,34.0,,TV27CN,2020-12-04,34.0,Actually NS project.  Started multiple TV27CN programs in parallel.,2020-12-04,34.0,,2020-12-04,34.0,,S,C,34,2020-12-04 09:05:29,34.0,2020-12-04 09:05:37
7541,76683,2020-12-09,7580.0,per Heyen,WBINGY19,2020-12-09,459.0,,WBINGY19,2020-12-09,7580.0,per Heyen,2020-12-10,459.0,,,,,S,C,459,2020-12-09 06:55:08,459.0,2020-12-10 04:28:23
7542,76685,2020-12-09,7580.0,per Heyen,WBINPU19,2020-12-09,459.0,,WBINPU19,2020-12-09,7580.0,per Heyen,2020-12-10,459.0,,,,,S,C,459,2020-12-09 06:58:44,459.0,2020-12-10 04:29:11
7661,47363,2021-01-24,4860.0,,S03BPA6MN,2021-01-24,4860.0,,S03BPA6MN,2021-01-24,4860.0,,2021-01-24,4860.0,,2021-01-27,4860.0,,S,C,4860,2021-01-24 09:24:31,4860.0,2021-01-27 20:31:17
7781,101994,2021-06-15,6701.0,,ASIRTIC,2021-06-07,6701.0,,ASIRTIC,2021-06-08,1780.0,,2021-06-15,6701.0,,,,,S,C,6701,2021-06-07 05:17:32,6701.0,2021-06-15 03:17:24
7841,115119,2022-03-16,10560.0,,PLASTIC,2021-07-05,10560.0,,DUBOSIC,2021-10-07,1780.0,\"Plastic\" not accepted by PI,2022-03-16,10560.0,,,,,S,C,10560,2021-07-05 13:10:29,1780.0,2022-03-16 12:22:00
8081,122768,2021-12-01,11640.0,,SALTOVIC,2021-12-01,11640.0,It is ok for Codebook,SALTOVIC,2021-12-07,1780.0,,2021-12-01,11640.0,Drafted specification is sent for sign-off.,,,,S,C,11640,2021-12-01 11:55:20,11640.0,2021-12-07 08:57:30
8301,76682,2022-05-03,11640.0,This material is approved since 2020.,WBINLI19,2022-05-03,11640.0,,WBINLI19,2022-05-12,1780.0,,2022-05-03,11640.0,,,,,S,C,11640,2022-05-03 11:29:52,11640.0,2022-05-18 10:44:35
3521,13932,2013-08-15,77.0,,WBINBL11,2013-07-24,77.0,,WBINBL11,2013-07-24,28.0,,2013-08-15,77.0,,,,,S,C,77,2013-07-24 11:26:07,77.0,2013-08-15 11:39:51
3629,17646,2013-08-28,459.0,,WBINGR04,2013-08-27,459.0,,WBINGR04,2013-08-27,28.0,,2013-08-28,459.0,,,,,S,C,459,2013-08-27 03:24:57,459.0,2013-09-09 03:31:56
3630,18454,2013-08-27,3140.0,,KINJOMAT,2013-08-27,3140.0,,KINJOMAT,2013-08-27,3140.0,,2013-08-27,3140.0,,,,,S,C,3140,2013-08-27 03:42:06,3140.0,2013-10-31 06:37:32
3661,13479,2013-09-10,5820.0,,BLUELITE,2013-09-10,5820.0,,BLUELITE,2013-09-10,28.0,,2013-09-10,5820.0,in SIS,,,,S,C,5820,2013-09-10 10:12:53,5820.0,2013-09-11 11:25:55
3761,17393,2013-10-28,34.0,,TC27HA,2013-10-28,34.0,,TC27HA,2013-10-28,34.0,,2013-10-28,34.0,,2013-10-28,34.0,,S,C,34,2013-10-28 10:02:30,34.0,2013-10-28 10:03:18
3961,19104,2014-03-03,5680.0,,I18R,2014-03-03,5680.0,,I18R,2014-03-03,5680.0,,2014-03-03,5680.0,,2014-03-03,5680.0,,S,C,5680,2014-03-03 09:02:05,216.0,2014-03-11 10:19:59
4141,19061,2014-08-05,522.0,,CORMANIC,2014-08-04,3600.0,,CORMANIC,2014-08-05,522.0,,2014-08-04,3600.0,,,,,S,C,3600,2014-08-04 11:19:45,3600.0,2014-08-25 05:47:56
4201,21759,2014-09-22,6160.0,,NP22GF,2014-09-22,6160.0,,NP22GF,2014-09-22,3300.0,,2014-09-22,6160.0,spec signed off in SIS,2014-09-22,6160.0,,S,C,6160,2014-09-22 07:08:19,6160.0,2014-09-22 07:33:18
4241,18394,2014-10-09,459.0,,NIMARIC,2014-10-08,459.0,,NIMARIC,2014-10-08,28.0,,2014-10-09,459.0,,,,,S,C,459,2014-10-08 09:52:44,459.0,2014-10-09 10:06:03
4304,17717,2014-10-29,459.0,,WBINBL06,2014-10-16,459.0,,WBINBL06,2014-10-16,28.0,,2014-10-29,459.0,,,,,S,C,459,2014-10-16 07:19:01,459.0,2014-10-29 08:58:10
4341,23735,2014-10-30,77.0,Material used in plant for marking external treads,WBCRDC01,2014-10-30,77.0,DS - Disappearing Color,WBCRDC01,2014-10-30,28.0,,2015-07-22,77.0,,,,,S,C,77,2014-10-30 10:09:37,77.0,2015-07-28 16:06:36
4842,20711,2016-01-11,459.0,,WBINOR04,2015-10-21,459.0,,WBINOR04,2015-10-21,28.0,,2016-01-11,459.0,,,,,S,C,459,2015-10-21 07:28:10,459.0,2016-01-11 08:35:51
4844,20722,2016-01-11,459.0,,WBINPU02,2015-10-21,459.0,,WBINPU02,2015-10-21,28.0,,2016-01-11,459.0,,,,,S,C,459,2015-10-21 07:32:32,459.0,2016-01-11 08:37:57
4921,30082,2016-01-12,459.0,,WBINGR05,2016-01-12,459.0,,WBINGR05,2016-01-12,7040.0,,2016-01-12,459.0,,,,,S,C,459,2016-01-12 03:56:21,459.0,2016-01-12 10:33:19
5101,16237,2016-04-07,6701.0,,ELOUNDIC,2016-03-30,6701.0,,ELOUNDIC,2016-04-07,28.0,,2016-04-07,6701.0,,,,,S,C,6701,2016-03-30 02:38:02,6701.0,2016-04-07 10:35:10
5141,8301,2016-10-20,77.0,,DANTIC,2016-05-11,77.0,,DANTIC,2016-05-11,28.0,,2016-10-20,77.0,,,,,S,C,77,2016-05-11 10:20:52,77.0,2016-10-20 09:15:42
5201,38837,2016-07-27,34.0,,PC,2016-07-25,34.0,,PC,2016-07-27,780.0,,2016-07-25,34.0,,2016-07-28,34.0,,S,C,34,2016-07-25 08:18:34,34.0,2016-07-28 07:12:02
5422,41049,2016-11-30,459.0,,WBINBR08,2016-11-24,459.0,,WBINBR08,2016-11-29,28.0,,2016-11-30,459.0,,,,,S,C,459,2016-11-24 07:46:37,459.0,2016-11-30 10:07:28
5601,40850,2017-05-12,459.0,,QUANDIC,2017-05-09,459.0,,QUANDIC,2017-05-09,28.0,,2017-05-12,459.0,,,,,S,C,459,2017-05-09 07:20:15,459.0,2017-05-12 03:19:26
5741,38961,2017-09-14,459.0,,SINGALIC,2017-09-14,459.0,,SINGALIC,2017-09-14,28.0,,2017-09-14,459.0,,,,,S,C,459,2017-09-14 07:54:25,459.0,2017-09-15 07:25:09
5781,44532,2018-01-17,7760.0,,CODE1011-P,2017-11-02,7760.0,,CODE1011-P,2018-01-18,522.0,,2017-11-02,7760.0,,,,,S,C,7760,2017-11-02 11:01:00,7760.0,2018-01-18 03:00:06
5961,32028,2018-06-14,77.0,Medicine Hat successfully using material,LOONITE,2018-06-13,77.0,,LOONITE,2018-06-13,7580.0,,2018-06-14,77.0,,,,,S,C,77,2018-06-13 09:08:57,77.0,2018-06-14 13:21:29
6069,47562,2018-10-18,7580.0,,WBINPU15,2018-10-18,459.0,,WBINPU15,2018-10-18,7580.0,,2018-10-19,459.0,,,,,S,C,459,2018-10-18 08:31:39,459.0,2018-10-19 03:05:55
6070,47563,2018-10-18,7580.0,,WBINWH15,2018-10-18,459.0,,WBINWH15,2018-10-18,7580.0,,2018-10-19,459.0,,,,,S,C,459,2018-10-18 08:33:42,459.0,2018-10-19 03:08:41
6071,47564,2018-10-18,7580.0,,WBINYE15,2018-10-18,459.0,,WBINYE15,2018-10-18,7580.0,,2018-10-19,459.0,,,,,S,C,459,2018-10-18 08:35:34,459.0,2018-10-19 03:12:01
6072,47565,2018-10-18,7580.0,,WBINYG15,2018-10-18,459.0,,WBINYG15,2018-10-18,7580.0,,2018-10-19,459.0,,,,,S,C,459,2018-10-18 08:37:25,459.0,2018-10-19 03:15:01
6301,50338,2018-11-30,34.0,,TC27CN,2018-11-30,34.0,,TV27CN,2018-11-30,34.0,,2018-11-30,34.0,,2018-11-30,34.0,,S,C,34,2018-11-30 08:06:51,34.0,2018-11-30 08:08:57
6361,64362,2019-01-09,459.0,,ZADARIC,2018-12-19,459.0,,ZADARIC,2018-12-19,7580.0,,2019-01-09,459.0,,,,,S,C,459,2018-12-19 07:17:18,459.0,2019-01-09 07:33:06
6401,47949,2019-02-13,77.0,MR Attached,ALABAMIC,2019-01-10,77.0,,ALABAMIC,2019-01-10,7580.0,per Ronda Hinterlong,2019-02-13,77.0,Spec in SIS,,,,S,C,77,2019-01-10 10:49:59,77.0,2019-02-13 16:08:08
6761,43806,2019-06-25,7580.0,,CODE4044,2019-06-24,7366.0,,CODE4044,2019-06-24,7366.0,,2019-06-25,7366.0,,,,,S,C,7366,2019-06-24 08:21:22,7366.0,2019-06-25 10:12:26
7161,84138,2020-03-18,7580.0,per Teresa Martter,NOKANDO,2020-03-18,580.0,,NOKANDO,2020-03-18,7580.0,per Teresa Martter,2020-03-23,580.0,spec is in SIS,,,,S,C,580,2020-03-18 10:10:11,580.0,2020-03-23 14:58:25
7241,37611,2020-07-09,7580.0,per Hinterlong,LEANNIC,2020-07-08,77.0,,LEANNIC,2020-07-09,7580.0,,2020-09-03,77.0,,,,,S,C,77,2020-07-08 16:43:19,77.0,2020-09-03 13:52:32
7361,65916,2020-09-16,6200.0,See spec SIS,NC16ZM,2020-09-16,6200.0,,NC16ZM,2020-09-16,1780.0,,2020-09-16,6200.0,SIS,2020-09-16,6200.0,,S,C,6200,2020-09-16 05:20:08,6200.0,2020-09-16 09:11:35
7721,69666,2022-03-18,4420.0,,BI30ZY,2022-03-18,4420.0,,BI30ZY,2021-03-11,1780.0,,2022-03-18,4420.0,U01BI30ZY/A,2022-03-18,4420.0,U01BI30ZY/A,S,C,4420,2021-03-09 02:35:42,4420.0,2022-03-18 02:59:38
7921,65451,2021-09-17,7580.0,,CODE8271,2021-09-17,7901.0,,CODE8271,2021-09-17,7580.0,,2021-09-17,7901.0,,,,,S,C,7901,2021-09-17 12:00:29,7580.0,2021-09-17 13:13:43
7941,73465,2021-10-01,6200.0,,PM26CX,2021-10-01,6200.0,,PM26CX,2021-10-04,1780.0,,2021-10-01,6200.0,,2021-10-05,6200.0,,S,C,6200,2021-10-01 07:57:53,6200.0,2021-10-05 02:54:33
3501,13121,2013-09-27,160.0,,CODE3117,2013-07-22,160.0,,CODE3117,2013-07-22,160.0,,2013-09-27,160.0,,,,,S,C,160,2013-07-22 10:24:00,28.0,2013-09-30 13:37:54
3541,18597,2013-08-05,459.0,,INTERSIC,2013-08-02,459.0,,INTERSIC,2013-08-02,28.0,,2013-08-05,459.0,,,,,S,C,459,2013-08-01 10:04:22,459.0,2013-08-08 08:46:39
3601,15607,2013-08-09,3140.0,,KRADOMAT,2013-08-09,3140.0,,KRADOMAT,2013-08-09,522.0,Masterbatch of Krado. Same naming rules as Nimbomat or Nolomat.,2013-08-09,3140.0,,,,,S,C,3140,2013-08-09 03:31:42,3140.0,2013-08-09 03:40:36
3624,17640,2013-08-28,459.0,,WBINYE04,2013-08-27,459.0,,WBINYE04,2013-08-27,28.0,,2013-08-28,459.0,,,,,S,C,459,2013-08-27 03:18:29,459.0,2013-09-09 03:28:26
3625,17642,2013-08-28,459.0,,WBINOR03,2013-08-27,459.0,,WBINOR03,2013-08-27,28.0,,2013-08-28,459.0,,,,,S,C,459,2013-08-27 03:19:46,459.0,2013-09-09 03:29:03
3690,18580,2013-09-17,459.0,,WBINPU03,2013-09-16,459.0,,WBINPU03,2013-09-17,28.0,,2013-09-17,459.0,,,,,S,C,459,2013-09-16 09:48:53,459.0,2014-02-14 04:26:10
3782,17399,2013-10-29,34.0,,TH27HA,2013-10-29,34.0,,TH27HA,2013-10-29,34.0,,2013-10-29,34.0,,2013-10-29,34.0,,S,C,34,2013-10-29 10:35:32,34.0,2013-10-29 10:35:40
3821,16257,2014-01-29,580.0,,GRIPIC,2013-12-04,580.0,,GRIPIC,2014-01-13,28.0,,2014-01-29,580.0,Posted in SIS,,,,S,C,580,2013-12-04 09:16:17,580.0,2014-09-04 14:47:25
3841,16333,2014-01-31,77.0,,LIKOSITE,2013-12-05,77.0,Chris Likos at Gadsden followed trial.,LIKOSITE,2013-12-05,28.0,,2014-01-31,77.0,supplier signed spec in SIS,,,,S,C,77,2013-12-05 09:35:22,77.0,2014-01-31 16:04:33
3921,19552,2014-02-19,459.0,,GILMANIC,2014-02-19,459.0,,GILMANIC,2014-02-19,28.0,,2014-02-19,459.0,,,,,S,C,459,2014-02-19 08:03:20,459.0,2014-02-19 09:47:05
3982,17418,2014-06-09,459.0,,WBINYE01,2014-03-27,459.0,,WBINYE01,2014-03-28,28.0,,2014-06-09,459.0,,,,,S,C,459,2014-03-27 10:14:05,459.0,2014-06-09 08:31:08
3983,17419,2014-06-09,459.0,,WBINRE01,2014-03-27,459.0,,WBINRE01,2014-03-28,28.0,,2014-06-09,459.0,,,,,S,C,459,2014-03-27 10:15:13,459.0,2014-06-09 08:34:08
3985,17422,2014-06-09,459.0,,WBINBL01,2014-03-27,459.0,,WBINBL01,2014-03-28,28.0,,2014-06-09,459.0,,,,,S,C,459,2014-03-27 10:17:48,459.0,2014-06-09 08:40:46
4042,20604,2014-03-03,5680.0,NS_014164 replaced by  program NM_020604 due to incorrect program initiation.,I17R,2014-03-03,5680.0,NS_014164 replaced by  program NM_020604 due to incorrect program initiation.,I17R,2014-03-03,5680.0,NS_014164 replaced by  program NM_020604 due to incorrect program initiation.,2014-03-03,5680.0,,2014-03-03,5680.0,NS_014164 replaced by  program NM_020604 due to incorrect program initiation.,S,C,5680,2014-04-18 10:16:50,5680.0,2014-04-18 10:24:51
4121,12996,2014-07-10,522.0,,FLAMEITE,2014-07-02,160.0,,FLAMEITE,2014-07-10,522.0,,2014-07-02,160.0,,,,,S,C,160,2014-07-02 08:49:11,1780.0,2014-08-27 05:05:16
4161,20062,2014-08-07,780.0,,NC27GF,2014-08-07,6160.0,,NC27GF,2014-08-07,780.0,,2014-08-07,6160.0,,2014-08-07,6160.0,,S,C,6160,2014-08-07 02:29:21,6160.0,2014-08-07 04:40:09
4301,17636,2014-10-29,459.0,,WBINYE06,2014-10-16,459.0,,WBINYE06,2014-10-16,28.0,,2014-10-29,459.0,,,,,S,C,459,2014-10-16 07:15:59,459.0,2014-10-29 08:54:03
4521,20772,2015-03-02,6160.0,,NT30QA,2015-03-02,6160.0,,NT30QA,2015-03-02,372.0,,2015-03-02,6160.0,,2015-03-02,6160.0,,S,C,6160,2015-03-02 07:07:57,6160.0,2015-03-02 09:15:24
4843,20712,2016-01-11,459.0,,WBINRE05,2015-10-21,459.0,,WBINRE05,2015-10-21,28.0,,2016-01-11,459.0,,,,,S,C,459,2015-10-21 07:30:24,459.0,2016-01-11 08:36:55
4963,17585,2016-01-27,77.0,,WBINGR12,2016-01-27,77.0,,WBINGR12,2016-01-27,28.0,,2016-01-27,77.0,,,,,S,C,77,2016-01-27 09:21:55,77.0,2016-01-27 15:21:21
4981,26551,2016-02-09,459.0,,JENSIC,2016-02-05,459.0,,JENSIC,2016-02-05,28.0,,2016-02-09,459.0,,,,,S,C,459,2016-02-05 09:28:06,459.0,2016-03-09 03:33:51
5241,35611,2016-09-07,77.0,,CCC5003,2016-09-07,77.0,,CCC5003,2016-09-07,28.0,,2016-09-07,77.0,,,,,S,C,77,2016-09-07 08:33:09,77.0,2016-09-07 11:17:56
5461,41816,2016-12-02,6701.0,,SEASIC,2016-11-29,6701.0,,SEASIC,2016-11-29,28.0,,2016-12-02,6701.0,,,,,S,C,6701,2016-11-29 08:33:12,6701.0,2016-12-02 02:47:55
5701,36397,2017-08-01,3600.0,,BOOSTIC,2017-08-01,3600.0,,BOOSTIC,2017-08-01,28.0,,2017-08-01,3600.0,,,,,S,C,3600,2017-08-01 09:17:08,3600.0,2017-08-01 09:45:56
6001,43181,2018-07-06,7580.0,Per Manuela Pompei,ELBLIC,2018-07-06,7580.0,Per Manuela Pompei,ELBLIC,2018-08-14,1780.0,,2018-08-14,1220.0,,,,,S,C,1220,2018-07-04 08:14:23,1780.0,2018-08-14 12:24:39
6121,61076,2018-10-29,7740.0,,TREBORIC,2018-10-29,7740.0,,TREBORIC,2018-10-29,7580.0,per Rob Dennis-Pelcher,2018-10-29,7740.0,,,,,S,C,7740,2018-10-29 08:01:07,7740.0,2018-10-29 12:41:33
6141,54237,2018-11-28,459.0,,KALIC,2018-10-30,459.0,,KALIC,2018-10-30,7580.0,,2018-11-28,459.0,,,,,S,C,459,2018-10-30 05:43:36,459.0,2018-11-28 07:46:11
6462,46607,2019-02-27,77.0,,WBINVI04,2019-01-17,77.0,,WBINVI04,2019-01-17,7580.0,per Ronda Hinterlong,,,,,,,S,C,77,2019-01-17 09:38:59,77.0,2019-02-27 12:49:44
6521,65955,2019-03-05,459.0,,SEMOLDIC,2019-01-24,459.0,,SEMOLDIC,2019-01-25,7580.0,per Armin Heyen,2019-03-05,459.0,,,,,S,C,459,2019-01-24 07:50:45,459.0,2019-03-05 08:51:45
6861,25508,2019-09-25,7580.0,"per Ronda Hinterlong
MR report is attached",JUSTDOIC,2019-09-25,77.0,,JUSTDOIC,2019-09-25,7580.0,per Ronda Hinterlong,2020-07-16,77.0,,,,,S,C,77,2019-09-25 09:33:47,77.0,2020-07-16 10:14:28
7101,76083,2020-02-11,7580.0,,KIRKIC,2020-02-11,459.0,,KIRKIC,2020-02-11,7580.0,,2020-02-12,459.0,,,,,S,C,459,2020-02-11 07:44:14,459.0,2020-02-12 02:44:08
7141,68020,2020-02-27,2800.0,,TC28CX,2020-02-27,2800.0,,TC28CX,2020-02-28,522.0,,2020-02-28,2800.0,,2020-02-27,2800.0,,S,C,2800,2020-02-27 10:19:51,2800.0,2020-02-28 09:01:51
7421,42527,2021-01-14,6701.0,,VOULISIC,2020-10-21,6701.0,,VOULISIC,2021-01-14,1780.0,,2020-10-21,6701.0,,,,,S,C,6701,2020-10-21 10:49:58,6701.0,2021-01-14 10:11:50
7701,105029,2021-02-18,7740.0,,GRAYITE,2021-02-18,7740.0,,GRAYITE,2021-02-18,7740.0,,2021-02-18,7740.0,,,,,S,C,7740,2021-02-18 14:04:08,7740.0,2021-02-18 14:39:18
7801,22710,2021-06-23,10560.0,,TRAMINIC,2021-06-09,10560.0,,TRAMINIC,2021-06-14,1780.0,,2021-06-23,10560.0,,,,,S,C,10560,2021-06-09 05:09:55,10560.0,2021-06-24 09:20:35
7981,84769,2021-10-27,4420.0,,TM01CU,2021-10-27,4420.0,,TM01CU,2021-10-27,1780.0,,2021-10-27,4420.0,,2021-10-27,4420.0,,S,C,4420,2021-10-27 02:24:15,4420.0,2021-10-27 02:53:57
8001,101792,2021-10-29,11640.0,,CHULANIC,2021-10-28,11640.0,This code is ok from Material code book.,CHULANIC,2021-11-08,1780.0,,2021-10-29,11640.0,Drafted specification in attached file.,,,,S,C,11640,2021-10-28 08:42:44,11640.0,2021-11-08 04:37:58
8021,49486,2021-10-28,7740.0,,SHADO,2021-10-28,7740.0,,SHADO,2021-10-28,7740.0,,2021-10-28,7740.0,,,,,S,C,7740,2021-10-28 11:23:48,7740.0,2021-10-28 11:24:13
8201,123993,,,,,2022-03-08,11640.0,,,,,,,,,,,,D,P,11640,2022-03-08 10:53:51,,
8241,123905,2022-04-04,11640.0,,NANESIC,2022-04-04,11640.0,,NANESIC,2022-04-11,1780.0,,2022-04-01,11640.0,Drafted specification is sent.,,,,S,C,11640,2022-04-04 04:04:53,11640.0,2022-04-11 10:09:38
3683,17442,2013-09-17,459.0,,WBINPI06,2013-09-16,459.0,,WBINPI06,2013-09-16,28.0,,2013-09-17,459.0,,,,,S,C,459,2013-09-16 09:40:06,459.0,2014-02-14 04:21:33
3721,19021,2013-10-25,459.0,,ADRIANIC,2013-10-21,459.0,,ADRIANIC,2013-10-24,28.0,,2013-10-25,459.0,,,,,S,C,459,2013-10-21 10:03:20,459.0,2013-10-29 06:12:04
3781,17392,2013-10-29,34.0,,TV27HP,2013-10-29,34.0,,TV27HP,2013-10-29,34.0,,2013-10-29,34.0,,2013-10-29,34.0,,S,C,34,2013-10-29 10:21:09,34.0,2013-10-29 10:22:01
3801,19771,2013-12-09,28.0,,CODE 2799,2013-12-03,5080.0,,CODE2799,2013-12-09,28.0,,2013-12-09,28.0,,,,,S,C,5080,2013-12-03 11:30:09,28.0,2013-12-09 08:19:03
4441,7221,2015-01-14,1060.0,,U08L,2015-01-14,1060.0,,U08L,2015-01-14,372.0,,2015-01-14,1060.0,The attached pdf version of U08L spec e-mailed to Linda Ji at Junma for review,2015-01-14,1060.0,Already implemented by tire plants.,S,C,1060,2015-01-14 07:19:39,1060.0,2015-01-14 12:09:39
4701,17580,2016-01-21,77.0,,WBINWH14,2015-07-16,77.0,,WBINWH14,2015-07-23,7040.0,,2016-01-27,77.0,,,,,S,C,77,2015-07-16 08:53:37,77.0,2016-01-27 15:18:10
4962,17584,2016-01-27,77.0,,WBINYE12,2016-01-27,77.0,,WBINYE12,2016-01-27,28.0,,2016-01-27,77.0,,,,,S,C,77,2016-01-27 09:21:09,77.0,2016-01-27 15:20:32
5361,13466,2016-10-21,6701.0,,SANTOSIC,2016-10-19,6701.0,,SANTOSIC,2016-10-19,28.0,,2016-10-21,6701.0,,,,,S,C,6701,2016-10-19 07:28:50,6701.0,2016-10-21 02:08:55
5381,30031,2016-10-19,1220.0,,LETWRIC,2016-10-19,1220.0,MR16-30 approval issued Notes://GISNA102/C1257F700067FA26/0686A0FF083CA050C125662E006810F4/C1257F700067FA26C12580260030F0F0,LETWRIC,2016-10-19,28.0,,2016-10-19,1220.0,"X0009915 spec approved, Sent Letwric spec via SIS for sign-off",,,,S,C,1220,2016-10-19 10:51:25,28.0,2016-11-22 08:27:14
5421,41046,2016-11-30,459.0,,WBINOR02,2016-11-24,459.0,,WBINOR02,2016-11-29,28.0,,2016-11-30,459.0,,,,,S,C,459,2016-11-24 07:45:18,459.0,2016-11-30 09:43:12
5521,37292,2017-01-31,459.0,,DEGROLIC,2017-01-24,459.0,,DEGROLIC,2017-01-24,28.0,,2017-01-31,459.0,,,,,S,C,459,2017-01-24 10:02:37,459.0,2017-02-01 03:29:31
5661,23790,2017-07-11,459.0,,BOESSIC,2017-07-05,459.0,,BOESSIC,2017-07-11,28.0,,2017-07-12,459.0,,,,,S,C,459,2017-07-05 09:10:32,459.0,2017-07-28 03:45:56
5681,36868,2017-08-08,3600.0,,TROOPIC,2017-07-13,3600.0,,TROOPIC,2017-07-13,28.0,,2017-08-08,3600.0,,,,,S,C,3600,2017-07-13 06:34:54,3600.0,2017-08-08 04:30:36
5821,43229,2018-01-26,459.0,,MKFRED,2017-12-15,459.0,,MKFRED,2017-12-15,28.0,,2018-01-26,459.0,,,,,S,C,459,2017-12-15 08:30:50,459.0,2018-01-26 09:29:05
5822,43230,2018-01-26,459.0,,MKFBLUE,2017-12-15,459.0,,MKFBLUE,2017-12-15,28.0,,2018-01-26,459.0,,,,,S,C,459,2017-12-15 08:31:54,459.0,2018-01-26 09:33:26
5823,49423,2018-01-26,459.0,,MKFGREEN,2017-12-15,459.0,,MKFGREEN,2017-12-15,28.0,,2018-01-26,459.0,,,,,S,C,459,2017-12-15 08:32:25,459.0,2018-01-26 09:35:06
5824,49424,2018-01-26,459.0,,MKFORANGE,2017-12-15,459.0,,MKFORANGE,2017-12-15,28.0,,2018-01-26,459.0,,,,,S,C,459,2017-12-15 08:32:58,459.0,2018-01-26 09:37:06
5825,49425,2018-01-26,459.0,,MKFYELLOW,2017-12-15,459.0,,MKFYELLOW,2017-12-15,28.0,,2018-01-26,459.0,,,,,S,C,459,2017-12-15 08:33:29,459.0,2018-01-26 09:38:42
5921,26552,2018-05-17,459.0,,LUXIC,2018-05-17,459.0,,LUXIC,2018-05-17,28.0,,2018-06-05,459.0,,,,,S,C,459,2018-05-17 04:06:04,459.0,2018-06-05 04:42:42
5941,43100,2018-04-18,34.0,,TC27CX,2018-05-17,34.0,,TC27CX,2018-05-17,34.0,,2018-03-13,34.0,,2018-05-17,34.0,,S,C,34,2018-05-17 11:04:37,34.0,2018-05-17 11:10:35
6101,50083,2018-10-26,7760.0,,LOURIC,2018-10-26,7760.0,,LOURIC,2018-10-26,522.0,,2018-10-26,7760.0,,,,,S,C,7760,2018-10-26 07:43:22,7760.0,2018-10-26 08:03:25
6261,43184,2018-11-20,1220.0,,NABUCIC,2018-11-20,1220.0,,NABUCIC,2018-11-20,522.0,,2018-11-20,1220.0,Exxon approved Nabucic speci in SIS,,,,S,C,1220,2018-11-20 09:48:53,1220.0,2018-11-20 10:37:51
